Vendor,GRAPHTEC Corporation
Model,GL240
Firmware,Ver1.27
Software, "Ver1.20"
MaxChannel,10CH
GSStartCH
WLStartCH,10CH
Sampling,2s
Total data points,1704        
Trigger,0           
Start time,2020-01-09,16:04:10
Stop time,2020-01-09,17:00:59
Trigger time,2020-01-09,16:04:13
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
Amp setting
CH, Signal name, AMP, Input, Range, Temp Range, Filter, Span
CH1,C/C,M,DC,1-5V,,Off,15000.000000,0.000000,psi
228,2020-01-09 16:11:47,000,      +8,      +8,      +5,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
229,2020-01-09 16:11:49,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
230,2020-01-09 16:11:51,000,      +8,      +8,      +6,    +743,      +2,LLLLLLLLLL,LLLLLLLLL
231,2020-01-09 16:11:53,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
232,2020-01-09 16:11:55,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
233,2020-01-09 16:11:57,000,      +8,      +8,      +6,    +743,      +1,LLLLLLLLLL,LLLLLLLLL
234,2020-01-09 16:11:59,000,      +8,      +7,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
235,2020-01-09 16:12:01,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
236,2020-01-09 16:12:03,000,      +8,      +8,      +5,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
237,2020-01-09 16:12:05,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
238,2020-01-09 16:12:07,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
239,2020-01-09 16:12:09,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
240,2020-01-09 16:12:11,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
241,2020-01-09 16:12:13,000,      +8,      +8,      +5,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
242,2020-01-09 16:12:15,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
243,2020-01-09 16:12:17,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
244,2020-01-09 16:12:19,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
245,2020-01-09 16:12:21,000,      +8,      +8,      +7,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
246,2020-01-09 16:12:23,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
247,2020-01-09 16:12:25,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
248,2020-01-09 16:12:27,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
249,2020-01-09 16:12:29,000,      +8,      +8,      +6,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
250,2020-01-09 16:12:31,000,      +8,      +8,      +7,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
251,2020-01-09 16:12:33,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
252,2020-01-09 16:12:35,000,      +8,      +8,      +6,    +741,      +1,LLLLLLLLLL,LLLLLLLLL
253,2020-01-09 16:12:37,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
254,2020-01-09 16:12:39,000,      +8,      +8,      +6,    +741,      +2,LLLLLLLLLL,LLLLLLLLL
255,2020-01-09 16:12:41,000,      +8,      +8,      +6,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
256,2020-01-09 16:12:43,000,      +8,      +8,      +6,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
257,2020-01-09 16:12:45,000,      +8,      +8,      +7,    +741,      +2,LLLLLLLLLL,LLLLLLLLL
258,2020-01-09 16:12:47,000,      +8,      +7,      +6,    +741,      +2,LLLLLLLLLL,LLLLLLLLL
259,2020-01-09 16:12:49,000,      +8,      +8,      +6,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
260,2020-01-09 16:12:51,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
261,2020-01-09 16:12:53,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
262,2020-01-09 16:12:55,000,      +8,      +8,      +7,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
263,2020-01-09 16:12:57,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
264,2020-01-09 16:12:59,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
265,2020-01-09 16:13:01,000,      +8,      +8,      +8,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
266,2020-01-09 16:13:03,000,      +8,      +8,      +8,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
267,2020-01-09 16:13:05,000,      +8,      +8,      +8,    +742,      +1,LLLLLLLLLL,LLLLLLLLL
268,2020-01-09 16:13:07,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
269,2020-01-09 16:13:09,000,      +8,      +8,      +6,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
270,2020-01-09 16:13:11,000,      +8,      +8,      +7,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
271,2020-01-09 16:13:13,000,      +8,      +8,      +8,    +742,      +2,LLLLLLLLLL,LLLLLLLLL
272,2020-01-09 16:13:15,000,      +8,      +8,      +7,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
273,2020-01-09 16:13:17,000,      +8,      +8,      +6,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
274,2020-01-09 16:13:19,000,      +8,      +7,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
275,2020-01-09 16:13:21,000,      +8,      +8,      +6,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
276,2020-01-09 16:13:23,000,      +8,      +8,      +6,    +741,      +1,LLLLLLLLLL,LLLLLLLLL
277,2020-01-09 16:13:25,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
278,2020-01-09 16:13:27,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
279,2020-01-09 16:13:29,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
280,2020-01-09 16:13:31,000,      +8,      +8,      +6,    +740,      +2,LLLLLLLLLL,LLLLLLLLL
281,2020-01-09 16:13:33,000,      +8,      +8,      +7,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
282,2020-01-09 16:13:35,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
283,2020-01-09 16:13:37,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
284,2020-01-09 16:13:39,000,      +8,      +8,      +7,    +740,      +2,LLLLLLLLLL,LLLLLLLLL
285,2020-01-09 16:13:41,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
286,2020-01-09 16:13:43,000,      +8,      +8,      +6,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
287,2020-01-09 16:13:45,000,      +8,      +8,      +7,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
288,2020-01-09 16:13:47,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
289,2020-01-09 16:13:49,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
290,2020-01-09 16:13:51,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
291,2020-01-09 16:13:53,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
292,2020-01-09 16:13:55,000,      +8,      +8,      +7,    +741,      +1,LLLLLLLLLL,LLLLLLLLL
293,2020-01-09 16:13:57,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
294,2020-01-09 16:13:59,000,      +8,      +8,      +7,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
295,2020-01-09 16:14:01,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
296,2020-01-09 16:14:03,000,      +8,      +8,      +7,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
297,2020-01-09 16:14:05,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
298,2020-01-09 16:14:07,000,      +8,      +9,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
299,2020-01-09 16:14:09,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
300,2020-01-09 16:14:11,000,      +8,      +8,      +6,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
301,2020-01-09 16:14:13,000,      +8,      +8,      +7,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
302,2020-01-09 16:14:15,000,      +8,      +8,      +6,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
303,2020-01-09 16:14:17,000,      +8,      +8,      +7,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
304,2020-01-09 16:14:19,000,      +8,      +8,      +6,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
305,2020-01-09 16:14:21,000,      +8,      +8,      +6,    +741,      +0,LLLLLLLLLL,LLLLLLLLL
306,2020-01-09 16:14:23,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
307,2020-01-09 16:14:25,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
308,2020-01-09 16:14:27,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
309,2020-01-09 16:14:29,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
310,2020-01-09 16:14:31,000,      +8,      +8,      +6,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
311,2020-01-09 16:14:33,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
312,2020-01-09 16:14:35,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
313,2020-01-09 16:14:37,000,      +8,      +8,      +6,    +740,      +1,LLLLLLLLLL,LLLLLLLLL
314,2020-01-09 16:14:39,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
315,2020-01-09 16:14:41,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
316,2020-01-09 16:14:43,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
317,2020-01-09 16:14:45,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
318,2020-01-09 16:14:47,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
319,2020-01-09 16:14:49,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
320,2020-01-09 16:14:51,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
321,2020-01-09 16:14:53,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
322,2020-01-09 16:14:55,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
323,2020-01-09 16:14:57,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
324,2020-01-09 16:14:59,000,      +8,      +8,      +6,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
325,2020-01-09 16:15:01,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
326,2020-01-09 16:15:03,000,      +8,      +8,      +6,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
327,2020-01-09 16:15:05,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
328,2020-01-09 16:15:07,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
329,2020-01-09 16:15:09,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
330,2020-01-09 16:15:11,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
331,2020-01-09 16:15:13,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
332,2020-01-09 16:15:15,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
333,2020-01-09 16:15:17,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
334,2020-01-09 16:15:19,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
335,2020-01-09 16:15:21,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
336,2020-01-09 16:15:23,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
337,2020-01-09 16:15:25,000,      +8,      +8,      +5,    +740,      -2,LLLLLLLLLL,LLLLLLLLL
338,2020-01-09 16:15:27,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
339,2020-01-09 16:15:29,000,      +8,      +8,      +5,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
340,2020-01-09 16:15:31,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
341,2020-01-09 16:15:33,000,      +8,      +8,      +8,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
342,2020-01-09 16:15:35,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
343,2020-01-09 16:15:37,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
344,2020-01-09 16:15:39,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
345,2020-01-09 16:15:41,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
346,2020-01-09 16:15:43,000,      +8,      +8,      +7,    +740,      +0,LLLLLLLLLL,LLLLLLLLL
347,2020-01-09 16:15:45,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
348,2020-01-09 16:15:47,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
349,2020-01-09 16:15:49,000,      +8,      +8,      +7,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
350,2020-01-09 16:15:51,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
351,2020-01-09 16:15:53,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
352,2020-01-09 16:15:55,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
353,2020-01-09 16:15:57,000,      +8,      +8,      +6,    +740,      -1,LLLLLLLLLL,LLLLLLLLL
354,2020-01-09 16:15:59,000,      +8,      +8,      +6,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
355,2020-01-09 16:16:01,000,      +8,      +8,      +7,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
356,2020-01-09 16:16:03,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
357,2020-01-09 16:16:05,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
358,2020-01-09 16:16:07,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
359,2020-01-09 16:16:09,000,      +8,      +8,      +6,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
360,2020-01-09 16:16:11,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
361,2020-01-09 16:16:13,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
362,2020-01-09 16:16:15,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
363,2020-01-09 16:16:17,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
364,2020-01-09 16:16:19,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
365,2020-01-09 16:16:21,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
366,2020-01-09 16:16:23,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
367,2020-01-09 16:16:25,000,      +8,      +8,      +7,    +739,      +0,LLLLLLLLLL,LLLLLLLLL
368,2020-01-09 16:16:27,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
369,2020-01-09 16:16:29,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
370,2020-01-09 16:16:31,000,      +8,      +8,      +8,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
371,2020-01-09 16:16:33,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
372,2020-01-09 16:16:35,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
373,2020-01-09 16:16:37,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
374,2020-01-09 16:16:39,000,      +8,      +8,      +8,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
375,2020-01-09 16:16:41,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
376,2020-01-09 16:16:43,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
377,2020-01-09 16:16:45,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
378,2020-01-09 16:16:47,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
379,2020-01-09 16:16:49,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
380,2020-01-09 16:16:51,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
381,2020-01-09 16:16:53,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
382,2020-01-09 16:16:55,000,      +8,      +8,      +8,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
383,2020-01-09 16:16:57,000,      +8,      +8,      +7,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
384,2020-01-09 16:16:59,000,      +8,      +8,      +6,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
385,2020-01-09 16:17:01,000,      +8,      +8,      +6,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
386,2020-01-09 16:17:03,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
387,2020-01-09 16:17:05,000,      +8,      +8,      +7,    +737,      -1,LLLLLLLLLL,LLLLLLLLL
388,2020-01-09 16:17:07,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
389,2020-01-09 16:17:09,000,      +8,      +8,      +6,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
390,2020-01-09 16:17:11,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
391,2020-01-09 16:17:13,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
392,2020-01-09 16:17:15,000,      +8,      +8,      +6,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
393,2020-01-09 16:17:17,000,      +8,      +8,      +6,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
394,2020-01-09 16:17:19,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
395,2020-01-09 16:17:21,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
396,2020-01-09 16:17:23,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
397,2020-01-09 16:17:25,000,      +8,      +8,      +7,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
398,2020-01-09 16:17:27,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
399,2020-01-09 16:17:29,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
400,2020-01-09 16:17:31,000,      +8,      +8,      +8,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
401,2020-01-09 16:17:33,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
402,2020-01-09 16:17:35,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
403,2020-01-09 16:17:37,000,      +8,      +8,      +8,    +739,      -1,LLLLLLLLLL,LLLLLLLLL
404,2020-01-09 16:17:39,000,      +8,      +8,      +6,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
405,2020-01-09 16:17:41,000,      +7,      +8,      +6,    +738,      -3,LLLLLLLLLL,LLLLLLLLL
406,2020-01-09 16:17:43,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
407,2020-01-09 16:17:45,000,      +8,      +8,      +7,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
408,2020-01-09 16:17:47,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
409,2020-01-09 16:17:49,000,      +8,      +8,      +7,    +739,      -3,LLLLLLLLLL,LLLLLLLLL
410,2020-01-09 16:17:51,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
411,2020-01-09 16:17:53,000,      +8,      +8,      +7,    +738,      -3,LLLLLLLLLL,LLLLLLLLL
412,2020-01-09 16:17:55,000,      +8,      +8,      +7,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
413,2020-01-09 16:17:57,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
414,2020-01-09 16:17:59,000,      +8,      +8,      +7,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
415,2020-01-09 16:18:01,000,      +8,      +8,      +7,    +738,      -1,LLLLLLLLLL,LLLLLLLLL
416,2020-01-09 16:18:03,000,      +8,      +8,      +7,    +737,      -2,LLLLLLLLLL,LLLLLLLLL
417,2020-01-09 16:18:05,000,      +8,      +8,      +6,    +738,      -2,LLLLLLLLLL,LLLLLLLLL
418,2020-01-09 16:18:07,000,      +8,      +8,      +6,    +739,      -2,LLLLLLLLLL,LLLLLLLLL
419,2020-01-09 16:18:09,000,      +8,      +8,      +6,   +1954,      -2,LLLLLLLLLL,LLLLLLLLL
420,2020-01-09 16:18:11,000,      +8,      +8,      +6,   +3252,      -1,LLLLLLLLLL,LLLLLLLLL
421,2020-01-09 16:18:13,000,      +8,      +8,      +6,   +4117,      +0,LLLLLLLLLL,LLLLLLLLL
422,2020-01-09 16:18:15,000,      +8,      +8,      +7,   +4575,      -1,LLLLLLLLLL,LLLLLLLLL
423,2020-01-09 16:18:17,000,      +8,      +8,      +7,   +4913,      -2,LLLLLLLLLL,LLLLLLLLL
424,2020-01-09 16:18:19,000,      +8,      +8,      +6,   +5094,      -2,LLLLLLLLLL,LLLLLLLLL
425,2020-01-09 16:18:21,000,      +8,      +8,      +7,   +5448,      -2,LLLLLLLLLL,LLLLLLLLL
426,2020-01-09 16:18:23,000,      +8,      +8,      +6,   +5810,      -2,LLLLLLLLLL,LLLLLLLLL
427,2020-01-09 16:18:25,000,      +8,      +8,      +6,   +5740,      -1,LLLLLLLLLL,LLLLLLLLL
428,2020-01-09 16:18:27,000,     -15,      +8,      +6,   +5871,      -1,LLLLLLLLLL,LLLLLLLLL
429,2020-01-09 16:18:29,000,     -17,      +8,      +6,   +6058,      -3,LLLLLLLLLL,LLLLLLLLL
430,2020-01-09 16:18:31,000,     -17,      +8,      +7,   +6119,      -2,LLLLLLLLLL,LLLLLLLLL
431,2020-01-09 16:18:33,000,     -17,      +8,      +7,   +6091,      -2,LLLLLLLLLL,LLLLLLLLL
432,2020-01-09 16:18:35,000,     -16,      +8,      +8,   +6386,      -2,LLLLLLLLLL,LLLLLLLLL
433,2020-01-09 16:18:37,000,     -17,      +8,      +7,   +6413,      -2,LLLLLLLLLL,LLLLLLLLL
434,2020-01-09 16:18:39,000,     -17,      +8,      +6,   +6384,      -3,LLLLLLLLLL,LLLLLLLLL
435,2020-01-09 16:18:41,000,     -17,      +8,      +7,   +6482,      -3,LLLLLLLLLL,LLLLLLLLL
436,2020-01-09 16:18:43,000,     -17,      +8,      +7,   +6631,      -2,LLLLLLLLLL,LLLLLLLLL
437,2020-01-09 16:18:45,000,     -17,      +8,      +7,   +6468,      -1,LLLLLLLLLL,LLLLLLLLL
438,2020-01-09 16:18:47,000,     -17,      +8,      +7,   +6505,      -3,LLLLLLLLLL,LLLLLLLLL
439,2020-01-09 16:18:49,000,     -17,      +8,      +6,   +6623,      -3,LLLLLLLLLL,LLLLLLLLL
440,2020-01-09 16:18:51,000,     -16,      +8,      +7,   +6685,      -2,LLLLLLLLLL,LLLLLLLLL
441,2020-01-09 16:18:53,000,     -16,      +8,      +7,   +6721,      -2,LLLLLLLLLL,LLLLLLLLL
442,2020-01-09 16:18:55,000,     -17,      +8,      +7,   +6742,      -2,LLLLLLLLLL,LLLLLLLLL
443,2020-01-09 16:18:57,000,     -17,      +8,      +7,   +6745,      -2,LLLLLLLLLL,LLLLLLLLL
444,2020-01-09 16:18:59,000,     -17,      +8,      +7,   +6728,      -1,LLLLLLLLLL,LLLLLLLLL
445,2020-01-09 16:19:01,000,     -17,      +8,      +7,   +6663,      -2,LLLLLLLLLL,LLLLLLLLL
446,2020-01-09 16:19:03,000,     -18,      +8,      +7,   +6730,      -1,LLLLLLLLLL,LLLLLLLLL
447,2020-01-09 16:19:05,000,     -17,      +8,      +7,   +6865,      -3,LLLLLLLLLL,LLLLLLLLL
448,2020-01-09 16:19:07,000,     -17,      +8,      +7,   +6832,      -3,LLLLLLLLLL,LLLLLLLLL
449,2020-01-09 16:19:09,000,     -18,      +8,      +7,   +6722,      -3,LLLLLLLLLL,LLLLLLLLL
450,2020-01-09 16:19:11,000,     -16,      +8,      +7,   +6908,      -3,LLLLLLLLLL,LLLLLLLLL
451,2020-01-09 16:19:13,000,     -18,      +8,      +6,   +6862,      -3,LLLLLLLLLL,LLLLLLLLL
452,2020-01-09 16:19:15,000,     -18,      +8,      +7,   +6768,      -2,LLLLLLLLLL,LLLLLLLLL
453,2020-01-09 16:19:17,000,     -17,      +8,      +7,   +6914,      -2,LLLLLLLLLL,LLLLLLLLL
454,2020-01-09 16:19:19,000,     -17,      +8,      +7,   +6778,      -3,LLLLLLLLLL,LLLLLLLLL
455,2020-01-09 16:19:21,000,     -17,      +8,      +7,   +6944,      -2,LLLLLLLLLL,LLLLLLLLL
456,2020-01-09 16:19:23,000,     -17,      +8,      +7,   +6805,      -2,LLLLLLLLLL,LLLLLLLLL
457,2020-01-09 16:19:25,000,     -18,      +8,      +6,   +6959,      -3,LLLLLLLLLL,LLLLLLLLL
458,2020-01-09 16:19:27,000,     -17,      +8,      +7,   +6835,      -3,LLLLLLLLLL,LLLLLLLLL
459,2020-01-09 16:19:29,000,     -17,      +8,      +6,   +6960,      -3,LLLLLLLLLL,LLLLLLLLL
460,2020-01-09 16:19:31,000,     -17,      +8,      +6,   +7007,      -3,LLLLLLLLLL,LLLLLLLLL
461,2020-01-09 16:19:33,000,     -16,      +8,      +6,   +6919,      -2,LLLLLLLLLL,LLLLLLLLL
462,2020-01-09 16:19:35,000,     -16,      +8,      +7,   +7000,      -2,LLLLLLLLLL,LLLLLLLLL
463,2020-01-09 16:19:37,000,     -16,      +8,      +7,   +6916,      -3,LLLLLLLLLL,LLLLLLLLL
